,s9_q4_hospitalvisit,s2_q21a_powergrid,ownasset_0,s53_q6_hunger,s4_q1_agactivity,urban,hhsize,y_financial_actions
8458,0,1,0,0,0,0,4,0
8459,0,1,0,0,0,1,7,0
8460,0,0,0,0,0,0,10,0
8461,1,0,0,0,0,0,2,1
8462,0,1,0,0,0,0,1,0
8463,1,0,0,1,0,0,7,0
8464,-1,0,0,1,0,0,6,0
8465,0,0,0,1,0,0,0,0
8466,0,0,1,1,0,0,0,0
8467,1,0,0,0,0,0,0,0
8468,0,1,0,1,0,0,1,1
8469,0,0,0,0,0,0,0,0
8470,0,0,0,0,0,0,1,1
8471,0,1,0,0,0,0,2,0
8472,0,0,0,0,0,0,6,0
8473,0,1,0,1,0,0,2,0
8474,1,0,0,1,0,0,10,1
8475,-1,1,1,0,0,1,4,1
8476,0,0,0,0,0,0,3,1
8477,0,1,0,0,0,1,2,0
8478,-1,0,0,1,0,0,4,1
8479,1,0,0,1,0,0,6,0
8480,0,0,0,0,0,0,2,0
8481,0,1,1,1,0,0,0,0
8482,1,1,0,1,0,0,1,0
8483,0,0,0,0,0,0,0,0
8484,0,1,0,0,0,1,0,0
8485,0,1,0,0,0,1,9,0
8486,0,0,1,0,0,0,0,0
8487,0,0,0,0,0,0,1,0
8488,0,1,0,1,0,1,7,1
8489,0,1,0,1,0,1,1,0
8490,1,0,1,1,0,0,-1,1
8491,1,1,0,0,0,1,4,0
8492,0,0,1,1,0,0,5,1
8493,0,0,1,0,0,0,2,0
8494,0,1,0,0,0,1,2,0
8495,0,1,0,0,0,1,5,0
8496,0,1,0,0,0,1,3,0
8497,0,1,0,0,0,1,1,1
8498,0,0,1,1,0,0,6,0
8499,0,0,1,0,0,0,0,0
8500,0,1,0,0,0,0,4,0
8501,-1,1,0,1,0,1,1,1
8502,0,0,0,0,0,0,6,1
8503,0,0,0,0,0,1,5,0
8504,0,0,0,0,0,0,4,1
8505,-1,0,1,0,0,0,0,0
8506,0,0,0,1,0,0,0,0
8507,0,0,1,1,0,0,4,1
8508,0,1,0,0,0,1,0,0
8509,-1,1,0,0,0,1,2,1
8510,0,1,0,0,0,0,0,1
8511,0,0,0,0,0,0,3,1
8512,0,0,0,0,0,0,6,0
8513,-1,0,1,0,0,0,0,1
8514,-1,0,0,1,0,0,1,1
8515,1,1,0,1,0,1,5,0
8516,0,0,0,0,0,0,2,0
8517,0,1,0,1,0,1,5,0
8518,-1,1,0,1,0,1,3,1
8519,0,1,0,0,0,0,1,0
8520,0,1,0,1,0,1,0,0
8521,0,0,1,0,0,0,3,0
8522,0,0,0,1,0,0,5,0
8523,-1,1,0,1,0,0,0,0
8524,1,1,0,1,0,1,1,0
8525,1,0,1,1,0,0,0,0
8526,0,1,1,0,0,0,7,1
8527,-1,0,0,1,0,0,1,1
8528,0,0,0,0,0,0,0,0
8529,0,0,1,0,0,1,0,0
8530,0,0,0,0,0,0,2,0
8531,0,1,0,0,0,1,1,0
8532,0,0,0,1,0,0,3,0
8533,0,0,1,0,0,0,4,0
8534,0,1,0,0,0,1,7,0
8535,-1,0,0,0,1,0,7,1
8536,0,0,0,0,0,0,3,1
8537,0,0,0,1,0,0,9,0
8538,0,1,0,1,0,0,3,0
8539,0,0,1,0,0,0,8,1
8540,0,1,0,0,0,0,0,0
8541,0,0,0,0,0,0,2,0
8542,0,0,1,0,0,1,0,0
8543,0,0,1,0,0,0,3,0
8544,-1,0,0,0,0,0,5,1
8545,0,1,0,0,0,0,8,0
8546,1,1,0,0,0,1,5,0
8547,0,0,1,1,0,0,7,1
8548,0,0,0,0,0,0,3,0
8549,0,1,0,0,0,0,1,0
8550,0,0,0,0,0,0,0,0
8551,0,1,0,0,0,1,4,0
8552,0,0,0,1,0,0,0,0
8553,0,0,0,0,0,0,1,1
8554,0,0,0,1,0,0,0,0
8555,0,1,0,0,0,1,0,1
8556,0,0,0,0,0,0,5,0
8557,0,1,0,0,0,0,8,0
8558,-1,1,0,1,0,1,4,0
8559,0,1,0,0,0,0,0,0
8560,0,0,0,0,0,0,2,0
8561,0,0,0,0,0,0,5,0
8562,0,0,0,0,0,0,5,0
8563,0,0,0,0,0,0,1,0
8564,0,1,0,0,0,0,-1,1
8565,0,1,0,0,0,0,7,0
8566,0,1,0,0,0,1,1,0
8567,0,1,1,0,0,1,0,0
8568,0,0,1,0,0,0,0,0
8569,0,0,1,0,0,0,1,0
8570,0,1,0,0,0,1,4,0
8571,0,1,1,0,0,0,-1,1
8572,0,0,1,0,0,0,0,0
8573,0,0,0,0,0,0,3,1
8574,-1,0,0,1,0,0,1,1
8575,0,1,0,0,0,1,0,0
8576,0,1,0,0,0,1,3,0
8577,0,1,0,0,0,1,0,0
8578,-1,1,0,1,0,0,14,0
8579,0,1,0,1,0,0,4,1
8580,0,1,0,0,0,1,2,0
8581,0,0,0,1,0,0,0,1
8582,0,0,1,0,0,0,0,1
8583,0,0,0,0,0,0,4,0
8584,0,0,0,1,0,1,5,1
8585,0,1,1,0,0,0,12,0
8586,0,0,0,0,0,0,3,0
8587,0,1,0,0,0,1,0,0
8588,0,1,1,1,0,1,1,0
8589,0,0,0,0,0,0,4,0
8590,0,1,0,0,0,0,4,1
8591,0,0,0,1,0,0,-1,0
8592,0,0,0,1,0,0,11,0
8593,-1,1,0,0,0,0,7,0
8594,0,0,0,0,0,0,0,0
8595,1,0,0,1,0,0,4,1
8596,1,1,0,1,0,0,1,1
8597,-1,0,1,1,0,0,7,1
8598,0,0,0,0,0,0,4,1
8599,1,0,1,0,0,0,5,1
8600,-1,0,0,1,0,0,1,1
8601,0,0,1,0,0,0,2,1
8602,1,1,0,0,0,1,2,0
8603,0,0,0,1,1,0,11,0
8604,0,0,0,0,0,0,0,0
8605,-1,1,0,1,0,0,1,1
8606,0,0,1,0,0,0,5,0
8607,0,1,0,1,0,0,0,0
8608,-1,0,0,0,0,0,3,1
8609,0,1,0,0,0,0,6,0
8610,0,1,0,0,0,1,1,0
8611,0,0,0,0,0,0,6,0
8612,1,0,0,1,0,0,7,0
8613,0,0,0,1,0,0,0,0
8614,0,0,1,1,0,0,5,1
8615,0,0,0,1,0,0,1,0
8616,0,1,0,1,0,0,4,1
8617,1,0,0,0,1,0,6,0
8618,0,0,0,0,0,0,0,0
8619,0,1,0,0,0,-1,6,1
8620,-1,1,0,1,0,1,4,0
8621,-1,0,0,1,0,0,0,0
8622,0,0,1,1,0,0,8,1
8623,0,0,0,0,0,0,1,0
8624,1,0,1,1,0,1,6,0
8625,0,0,0,0,0,0,2,1
8626,0,1,0,1,0,1,3,0
8627,-1,1,0,1,0,1,5,1
8628,-1,1,1,1,0,1,1,0
8629,0,0,0,0,0,0,3,0
8630,0,1,0,1,0,0,4,0
8631,0,1,0,0,0,1,7,0
8632,0,1,0,0,0,1,2,1
8633,-1,0,0,1,0,0,2,1
8634,0,0,0,1,0,0,7,0
8635,0,0,1,1,0,1,5,0
8636,1,1,0,1,0,1,6,0
8637,-1,1,0,1,0,1,3,1
8638,0,1,0,1,0,1,8,0
8639,1,0,0,1,0,0,0,0
8640,0,1,0,0,0,0,1,0
8641,0,0,0,0,0,0,3,0
8642,0,1,0,1,0,1,1,0
8643,-1,0,0,1,0,0,6,0
8644,1,0,0,1,0,0,0,0
8645,0,1,0,0,0,1,2,0
8646,0,1,0,1,0,0,9,1
8647,0,1,0,0,0,0,0,0
8648,0,0,0,1,0,0,1,1
8649,0,0,1,0,0,0,0,0
8650,0,1,0,0,0,1,1,0
8651,0,0,0,1,0,0,7,0
8652,0,0,1,0,0,0,2,0
8653,0,1,0,0,0,0,1,0
8654,0,1,0,1,0,1,2,0
8655,0,0,0,0,0,0,2,1
8656,0,0,0,0,0,0,2,1
8657,0,0,0,0,0,0,5,0
8658,1,1,0,1,0,1,1,0
8659,0,1,0,1,0,0,6,0
8660,0,0,0,0,0,0,0,0
8661,0,1,0,1,0,0,0,0
8662,0,0,0,1,0,0,2,0
8663,0,1,1,0,0,0,0,1
8664,0,1,0,0,0,0,0,0
8665,0,0,0,1,0,0,1,0
8666,0,0,0,1,0,0,5,0
8667,0,0,0,0,0,0,5,1
8668,0,0,0,0,0,0,1,0
8669,0,1,0,0,0,0,5,0
8670,0,0,0,0,0,0,0,0
8671,0,1,0,0,0,1,2,0
8672,0,0,0,0,0,0,5,0
8673,0,0,0,0,0,0,4,0
8674,0,0,0,1,0,0,7,0
8675,0,1,0,1,0,0,4,0
8676,0,0,0,0,0,0,8,0
8677,0,1,0,0,0,1,5,1
8678,0,0,0,0,0,0,11,0
8679,0,0,0,1,0,0,0,0
8680,0,0,0,0,0,0,11,0
8681,0,1,1,0,0,0,0,0
8682,0,0,0,0,0,0,0,0
8683,0,1,0,0,0,1,4,1
8684,0,0,0,0,0,0,0,0
8685,0,0,0,0,0,0,1,0
8686,0,0,1,0,0,0,0,0
8687,0,0,1,1,0,0,0,0
8688,-1,0,1,0,0,0,0,1
8689,0,1,0,0,0,0,1,1
8690,0,0,0,1,0,0,3,0
8691,1,1,1,0,-1,1,2,0
8692,0,0,0,1,0,1,6,0
8693,1,0,0,0,0,0,3,0
8694,0,1,1,1,0,1,1,0
8695,0,0,1,0,0,0,4,1
8696,0,1,0,0,0,0,3,0
8697,0,1,1,1,0,0,3,0
8698,-1,1,0,1,0,0,7,1
8699,0,0,1,0,0,0,7,0
8700,0,1,1,0,0,0,4,0
8701,0,0,1,0,0,0,11,0
8702,0,1,0,0,0,1,2,0
8703,0,1,0,0,0,0,8,1
8704,0,1,0,1,0,1,4,1
8705,0,0,0,1,0,0,5,0
8706,0,0,0,0,0,0,5,0
8707,1,1,0,1,0,0,3,0
8708,0,0,0,0,0,0,2,1
8709,0,0,1,0,0,0,4,0
8710,0,1,0,0,0,0,1,1
8711,0,0,1,0,0,0,0,0
8712,0,1,0,0,0,1,2,0
8713,0,0,0,0,0,0,2,0
8714,0,1,0,0,0,1,2,1
8715,0,0,1,0,0,0,2,0
8716,0,1,0,0,0,0,2,0
8717,0,0,0,0,0,0,4,1
8718,-1,1,0,1,0,0,3,0
8719,0,1,0,0,0,0,3,0
8720,0,0,0,0,0,0,7,0
8721,1,0,0,1,1,0,11,0
8722,0,0,0,0,0,0,1,0
8723,1,0,0,0,0,0,1,0
8724,0,0,1,0,0,0,0,0
8725,1,0,0,1,0,0,9,0
8726,0,0,0,0,0,0,3,0
8727,0,0,0,1,0,0,7,1
8728,0,0,0,0,0,0,0,0
8729,0,1,0,1,0,1,3,0
8730,0,1,1,0,0,0,1,0
8731,-1,0,0,1,0,1,5,1
8732,0,0,0,0,0,1,0,0
8733,0,1,0,1,0,1,9,1
8734,0,1,0,0,0,0,2,0
8735,0,0,0,0,0,0,1,0
8736,0,1,0,1,0,1,1,0
8737,0,0,0,0,0,0,0,0
8738,0,0,0,0,0,0,8,0
8739,0,0,0,0,0,0,1,1
8740,0,1,1,0,0,0,1,0
8741,-1,0,0,1,0,0,5,1
8742,0,0,0,0,0,0,0,0
8743,-1,0,1,1,0,1,1,0
8744,-1,1,0,1,0,0,4,0
8745,1,1,0,1,0,1,2,0
8746,0,1,0,0,0,0,1,0
8747,0,0,0,0,0,0,0,0
8748,0,0,0,0,0,0,5,0
8749,0,1,0,0,0,1,4,1
8750,0,0,0,0,0,0,3,1
8751,0,0,1,1,0,0,0,0
8752,0,0,1,1,0,1,5,0
8753,0,1,0,1,0,1,7,0
8754,0,0,0,0,0,0,3,0
8755,-1,0,0,0,1,0,6,1
8756,0,1,0,0,0,0,1,0
8757,0,0,0,0,0,0,3,0
8758,1,0,1,0,0,0,2,0
8759,0,1,0,1,0,1,5,0
8760,1,0,1,0,0,0,12,0
8761,-1,1,0,0,0,1,0,1
8762,1,1,0,1,0,1,0,0
8763,0,1,0,0,0,1,0,0
8764,-1,0,0,1,0,0,11,1
8765,0,1,0,0,0,1,4,1
8766,0,0,1,0,1,0,12,0
8767,0,0,0,0,0,0,8,0
8768,0,0,0,1,0,0,6,0
8769,0,1,0,0,0,1,1,0
8770,0,1,0,0,0,1,0,0
8771,0,0,0,0,0,0,13,1
8772,0,0,1,0,0,0,4,0
8773,1,1,0,1,0,0,7,0
8774,-1,0,0,1,0,0,5,1
8775,-1,1,0,1,0,1,1,1
8776,0,1,0,1,0,0,1,1
8777,0,0,0,0,0,0,3,0
8778,0,1,0,0,0,0,2,0
8779,0,0,0,1,0,0,4,0
8780,-1,1,0,1,0,1,0,1
8781,0,0,1,1,0,0,7,0
8782,1,1,0,1,0,0,4,1
8783,1,1,0,1,0,0,0,1
8784,0,0,0,0,0,0,1,0
8785,0,0,0,0,0,0,3,0
8786,-1,0,1,1,0,0,4,1
8787,0,0,0,0,0,0,3,0
8788,1,1,1,1,0,1,2,1
8789,1,0,0,1,0,0,9,0
8790,-1,1,0,1,0,0,2,0
8791,0,1,0,0,0,1,11,0
8792,0,0,1,1,0,0,5,1
8793,0,1,0,0,0,0,2,1
8794,0,0,0,0,0,0,5,0
8795,0,1,0,0,0,1,1,0
8796,1,0,0,1,0,1,0,0
8797,0,0,0,1,0,0,7,1
8798,0,0,0,0,0,0,0,1
8799,0,1,0,0,0,1,3,0
8800,0,0,0,1,0,0,2,0
8801,0,0,0,0,0,0,5,0
8802,0,1,0,0,0,0,5,0
8803,0,1,0,0,0,0,4,1
8804,0,0,1,0,0,0,3,0
8805,0,0,1,0,0,0,0,0
8806,0,0,0,1,0,0,5,0
8807,0,0,0,0,0,0,5,0
8808,0,0,0,0,0,0,1,0
8809,0,1,0,1,0,1,5,1
8810,0,0,0,0,0,0,0,0
8811,0,0,0,0,0,0,11,0
8812,0,1,0,1,0,0,2,1
8813,1,0,0,1,-1,1,0,0
8814,0,1,0,0,0,1,2,0
8815,0,1,0,0,0,-1,0,0
8816,0,1,0,0,0,1,2,0
8817,0,0,0,0,0,0,2,0
8818,0,0,0,0,0,0,0,1
8819,0,0,0,0,0,0,3,0
8820,-1,0,0,1,0,0,1,1
8821,-1,1,1,0,0,0,1,0
8822,0,0,0,0,0,0,0,0
8823,0,1,0,0,0,0,4,0
8824,0,0,1,0,0,0,4,1
8825,-1,0,1,1,0,0,5,0
8826,0,1,0,1,0,1,5,0
8827,0,0,0,0,0,0,5,0
8828,0,1,0,0,0,0,1,0
8829,0,1,0,0,0,1,0,1
8830,0,1,0,0,0,1,1,0
8831,0,0,0,1,0,0,9,1
8832,-1,0,0,0,0,0,1,0
8833,0,0,0,0,0,0,3,0
8834,-1,0,1,0,0,0,0,1
8835,0,0,1,1,0,0,11,0
8836,-1,1,0,1,0,1,3,1
8837,0,0,1,0,0,0,7,1
8838,0,0,1,1,0,0,7,0
8839,0,0,0,0,0,0,4,0
8840,0,0,1,0,0,0,3,0
8841,1,1,0,0,0,1,2,1
8842,0,0,1,1,0,0,8,0
8843,0,1,0,0,0,1,0,0
8844,0,0,0,1,0,0,3,0
8845,0,0,0,0,0,0,6,0
8846,0,0,0,0,0,0,5,0
8847,0,0,1,0,0,0,2,1
8848,0,0,1,0,0,0,8,0
8849,0,0,0,1,0,0,8,0
8850,0,0,1,0,0,0,0,0
8851,0,0,1,1,0,0,8,0
8852,0,0,0,0,-1,1,6,0
8853,1,1,0,1,0,0,3,0
8854,0,0,0,0,0,0,1,0
8855,0,0,1,0,0,0,4,0
8856,0,1,0,0,0,0,1,1
8857,0,0,0,0,0,0,3,1
8858,0,0,0,0,0,0,9,0
8859,0,1,0,0,0,1,1,1
8860,0,0,1,0,0,0,7,0
8861,0,1,0,1,0,0,1,0
8862,0,0,0,1,0,0,9,0
8863,0,0,0,0,0,0,3,0
8864,0,1,0,1,0,1,9,0
8865,-1,0,0,1,0,0,3,1
8866,0,1,0,0,0,1,1,1
8867,0,1,0,0,0,1,3,0
8868,0,1,0,1,0,0,5,1
8869,0,0,0,0,0,0,5,0
8870,1,0,0,1,0,0,4,0
8871,0,1,0,0,0,1,2,1
8872,0,0,0,0,0,0,0,0
8873,1,0,0,0,0,0,6,1
8874,0,0,0,0,0,0,0,0
8875,0,0,0,0,0,0,3,0
8876,0,0,0,1,0,0,1,0
8877,0,1,0,1,0,1,0,0
8878,1,0,0,1,0,0,0,0
8879,0,0,1,0,0,0,1,0
8880,-1,0,0,1,0,0,1,0
8881,0,1,0,1,0,1,1,0
8882,0,0,0,0,0,0,9,0
8883,1,0,0,1,0,0,5,0
8884,0,0,1,0,0,0,7,0
8885,0,0,0,0,0,0,3,0
8886,0,1,0,0,0,0,3,0
8887,-1,0,0,0,0,0,5,1
8888,0,0,0,0,0,0,1,0
8889,1,1,0,1,0,0,5,1
8890,0,0,0,0,0,0,7,0
8891,0,1,0,1,0,0,4,0
8892,0,1,0,1,0,1,1,0
8893,1,1,0,1,0,0,0,0
8894,0,0,0,0,0,0,1,0
8895,0,0,0,1,0,0,4,0
8896,-1,0,0,1,-1,1,1,1
8897,0,0,0,0,0,0,9,0
8898,0,1,0,1,0,0,10,0
8899,0,1,0,0,0,1,1,0
8900,-1,1,0,1,0,0,4,1
8901,0,0,0,1,0,0,5,1
8902,0,0,1,0,0,0,0,0
8903,0,0,0,0,0,0,0,0
8904,0,0,1,0,0,0,4,0
8905,0,0,0,1,0,0,0,0
8906,-1,0,0,1,0,0,7,0
8907,0,1,0,0,0,0,4,1
8908,0,0,1,0,0,0,0,0
8909,0,1,0,0,0,0,4,0
8910,-1,0,0,1,0,0,2,1
8911,0,0,0,1,0,0,6,0
8912,0,1,0,0,0,1,4,0
8913,0,0,0,1,0,0,7,0
8914,0,1,0,0,0,0,0,0
8915,0,1,0,0,0,0,8,0
8916,0,0,0,0,0,0,6,0
8917,0,0,1,0,0,0,4,1
8918,-1,0,1,1,0,0,0,1
8919,0,0,0,1,0,0,9,1
8920,0,1,0,0,0,0,1,0
8921,0,0,0,0,0,0,3,0
8922,0,1,0,0,0,0,0,0
8923,0,0,0,0,0,0,0,0
8924,-1,0,0,-1,0,0,5,1
8925,0,0,0,0,0,0,4,0
8926,0,0,0,0,0,0,0,0
8927,0,0,0,0,0,0,4,0
8928,0,1,0,1,0,0,1,0
8929,-1,1,0,1,0,1,-1,0
8930,0,1,1,0,0,0,0,1
8931,0,0,0,0,0,0,3,0
8932,1,1,1,1,0,0,12,0
8933,0,0,1,0,0,0,4,0
8934,0,0,0,0,0,0,4,0
8935,0,1,0,1,0,1,12,0
8936,0,1,0,0,0,1,0,0
8937,1,1,0,1,0,0,3,1
8938,0,1,1,1,0,0,6,0
8939,1,0,0,0,0,1,0,0
8940,0,0,0,0,0,0,1,1
8941,0,1,0,0,0,1,6,0
8942,0,1,0,0,0,1,-1,1
8943,1,1,0,1,0,0,1,1
8944,1,0,0,1,0,0,7,0
8945,0,0,0,0,0,0,2,0
8946,0,0,0,0,0,0,5,1
8947,0,1,0,0,0,0,3,0
8948,0,1,0,1,0,0,4,1
8949,0,1,1,1,0,1,7,0
8950,0,0,0,1,0,0,5,0
8951,1,1,1,0,0,0,10,0
8952,0,1,0,0,0,1,4,1
8953,0,1,0,0,0,0,10,1
8954,0,1,0,1,0,0,8,1
8955,0,0,0,1,0,1,7,0
8956,0,0,1,0,0,0,3,0
8957,-1,0,0,0,0,0,8,1
8958,0,1,0,1,0,1,5,0
8959,0,0,0,1,0,0,1,0
8960,0,0,1,1,0,0,10,0
8961,1,0,0,0,0,0,8,0
8962,-1,1,0,0,0,0,2,1
8963,0,0,0,0,0,0,1,0
8964,0,1,0,0,0,1,3,0
8965,0,1,0,0,0,1,0,0
8966,0,1,0,0,0,1,3,0
8967,0,1,0,0,0,1,2,0
8968,1,1,0,0,0,0,0,1
8969,0,0,0,0,0,0,6,0
8970,0,0,0,0,0,1,13,1
8971,0,1,1,1,0,1,1,1
8972,0,0,0,0,0,0,3,0
8973,0,1,1,0,0,1,1,0
8974,0,0,1,0,0,0,1,0
8975,0,1,0,0,0,0,2,0
8976,0,0,0,0,0,0,6,0
8977,0,0,1,0,0,0,0,0
8978,0,1,0,0,0,1,2,0
8979,0,1,0,0,0,0,0,0
8980,0,1,0,1,0,0,1,1
8981,-1,1,0,1,0,1,1,1
8982,1,1,0,0,0,0,9,1
8983,-1,1,0,0,0,1,2,1
8984,-1,1,0,1,0,0,4,1
8985,0,1,0,1,0,0,6,0
8986,0,1,0,0,0,0,1,0
8987,0,1,0,0,0,1,0,0
8988,0,1,0,0,0,1,12,1
8989,0,1,0,0,0,0,1,0
8990,-1,1,0,1,0,0,1,1
8991,1,0,0,1,0,0,9,1
8992,0,0,0,1,0,0,4,1
8993,0,1,0,0,0,1,4,0
8994,1,0,0,1,0,0,13,1
8995,-1,0,0,0,-1,1,2,1
8996,0,0,1,0,0,0,4,1
8997,0,1,0,0,0,1,0,0
8998,0,1,0,0,0,0,5,1
8999,0,0,1,0,0,0,2,0
9000,0,1,0,0,0,1,9,1
9001,1,0,1,1,1,0,1,0
9002,0,1,0,0,0,0,6,0
9003,0,1,0,0,0,0,4,1
9004,0,1,0,0,0,1,0,0
9005,0,1,0,1,0,0,4,0
9006,0,0,0,0,0,0,0,0
9007,0,1,0,0,0,0,1,0
9008,0,0,1,1,0,0,0,1
9009,-1,0,0,1,0,0,0,1
9010,1,1,0,0,1,0,6,1
9011,0,0,0,1,0,0,6,0
9012,-1,0,0,0,0,0,2,0
9013,0,0,1,0,0,0,1,0
9014,0,0,0,1,0,0,1,1
9015,1,0,0,0,0,0,11,0
9016,0,1,0,0,0,0,1,0
9017,0,0,0,0,0,0,3,0
9018,0,1,0,0,0,1,4,1
9019,0,0,1,0,0,1,0,1
9020,0,0,0,1,0,0,9,0
9021,1,0,0,1,1,0,5,0
9022,0,0,0,0,0,0,2,0
9023,0,1,0,0,0,0,0,0
9024,0,0,0,0,0,0,6,0
9025,0,0,0,0,0,0,6,0
9026,0,1,0,1,0,1,-1,1
9027,0,1,0,1,0,0,5,1
9028,0,1,1,0,0,0,14,0
9029,1,0,0,1,0,0,0,0
9030,0,0,0,1,0,0,7,0
9031,0,0,0,0,0,0,0,1
9032,0,1,0,0,0,1,3,0
9033,0,0,1,0,0,0,1,0
9034,0,1,0,1,0,1,1,0
9035,-1,0,0,1,0,0,0,0
9036,-1,0,0,1,-1,1,2,1
9037,-1,1,0,1,0,1,3,0
9038,0,0,1,1,0,0,0,1
9039,-1,1,0,0,0,1,-1,1
9040,0,1,0,1,0,1,3,0
9041,0,0,0,0,0,0,5,1
9042,0,0,0,1,0,0,1,0
9043,0,1,0,0,0,0,10,0
9044,0,0,1,0,0,0,8,0
9045,0,0,0,0,0,0,1,1
9046,0,0,1,0,0,0,4,0
9047,0,0,0,0,0,0,0,1
9048,0,0,0,1,0,0,3,0
9049,0,0,0,0,0,0,0,0
9050,0,1,0,0,0,1,2,1
9051,0,0,1,1,0,0,5,1
9052,0,0,0,0,0,0,3,1
9053,0,1,0,1,0,1,5,0
9054,0,1,0,0,0,1,4,0
9055,-1,1,0,1,0,0,4,1
9056,0,0,0,0,0,0,8,1
9057,-1,0,0,1,0,0,0,1
9058,0,0,1,0,0,0,0,0
9059,0,1,1,0,0,0,7,0
9060,0,1,0,0,0,0,8,0
9061,0,1,0,0,0,1,1,0
9062,0,1,0,0,0,1,6,1
9063,0,1,0,0,0,1,2,1
9064,0,1,0,0,0,0,2,0
9065,0,0,0,1,0,0,4,0
9066,0,0,0,0,0,0,1,1
9067,-1,0,0,0,0,0,0,1
9068,1,0,0,0,0,0,1,0
9069,0,1,0,0,0,1,3,0
9070,0,1,0,0,0,1,1,0
9071,0,0,0,0,0,0,14,0
9072,0,1,0,0,0,1,2,0
9073,0,0,0,1,0,0,6,0
9074,0,1,0,0,0,0,2,0
9075,0,0,0,0,0,0,11,0
9076,1,1,0,1,0,0,4,1
9077,-1,0,1,1,0,0,12,1
9078,0,0,0,1,0,0,10,1
9079,0,0,1,0,0,0,0,0
9080,0,1,0,0,0,1,0,0
9081,1,1,0,1,0,1,2,0
9082,0,1,0,1,0,1,5,0
9083,0,0,0,0,0,1,5,0
9084,0,1,0,0,0,0,0,0
9085,0,0,0,0,0,0,2,1
9086,0,1,0,0,0,1,0,0
9087,0,0,0,0,0,0,1,0
9088,-1,0,0,1,0,0,4,1
9089,0,0,1,1,0,0,1,0
9090,0,0,1,1,0,0,0,0
9091,0,1,0,0,0,1,1,0
9092,0,1,0,0,0,0,0,1
9093,0,1,0,0,0,0,3,0
9094,1,0,0,0,0,0,3,1
9095,1,1,0,1,0,1,7,0
9096,1,0,1,0,0,0,8,1
9097,1,0,0,1,1,0,0,0
9098,0,0,1,0,0,0,1,1
9099,0,0,0,0,0,0,0,0
9100,-1,1,0,1,0,0,4,0
9101,0,1,0,0,0,1,9,1
9102,0,1,0,0,0,1,5,1
9103,0,0,0,1,0,0,11,0
9104,1,1,0,0,0,1,0,0
9105,0,0,0,0,0,0,9,0
9106,0,0,0,0,0,0,3,0
9107,0,0,0,1,1,0,0,0
9108,1,1,0,1,0,0,1,1
9109,0,0,0,1,0,0,0,1
9110,0,1,1,0,0,1,4,0
9111,0,0,0,1,0,0,5,1
9112,1,0,0,1,0,0,5,1
9113,0,0,0,0,0,1,6,0
9114,1,0,0,1,0,0,1,0
9115,0,1,0,1,0,1,10,1
9116,0,0,1,1,0,0,3,0
9117,1,0,0,1,0,0,10,0
9118,0,1,0,0,0,1,1,0
9119,0,1,0,0,0,1,0,0
9120,1,1,0,1,0,1,2,0
9121,0,0,0,1,0,1,6,0
9122,-1,0,1,1,0,0,5,1
9123,0,1,0,0,0,1,6,1
9124,0,0,0,0,0,0,8,0
9125,0,1,0,0,0,1,8,0
9126,0,0,0,0,1,0,6,0
9127,0,0,0,1,0,0,6,0
9128,0,0,0,0,0,0,4,1
9129,1,0,0,0,0,0,0,0
9130,0,1,0,0,0,1,3,1
9131,1,0,0,1,0,0,6,1
9132,0,1,0,0,0,0,3,0
9133,0,0,1,0,0,0,5,0
9134,1,1,0,0,0,0,0,0
9135,1,0,1,1,0,0,0,0
9136,1,0,0,0,0,0,5,1
9137,1,0,0,1,0,0,0,1
9138,0,1,0,0,0,1,0,0
9139,0,0,0,0,0,0,3,0
9140,0,0,0,0,1,0,0,0
9141,0,1,0,0,0,1,10,0
9142,-1,0,0,1,0,0,7,1
9143,1,0,0,0,0,0,6,0
9144,0,0,1,0,0,0,4,0
9145,-1,0,0,0,0,0,5,0
9146,0,0,1,0,0,0,2,0
9147,-1,0,0,1,0,0,1,1
9148,0,0,0,0,0,0,5,1
9149,0,0,0,1,0,0,6,0
9150,0,1,0,1,0,1,4,0
9151,0,1,0,0,0,0,1,1
9152,0,0,0,1,0,0,10,0
9153,0,1,0,0,0,1,6,0
9154,-1,1,1,1,0,0,1,1
9155,0,1,0,0,0,0,1,0
9156,1,0,1,1,0,0,1,1
9157,0,0,0,1,0,0,3,0
9158,0,1,0,1,0,0,5,0
9159,-1,0,1,0,0,0,5,0
9160,0,1,0,0,0,0,4,0
9161,0,0,0,0,0,0,3,1
9162,0,1,0,1,0,0,2,1
9163,1,0,0,1,0,0,0,0
9164,0,1,0,1,0,0,2,1
9165,0,0,0,1,0,0,7,0
9166,0,0,0,0,0,0,0,0
9167,0,1,0,1,0,1,0,0
9168,0,0,0,1,0,0,9,0
9169,0,1,0,0,0,0,0,0
9170,0,1,0,0,0,0,4,0
9171,0,0,0,0,0,1,0,0
9172,1,0,0,1,0,0,4,1
9173,1,0,1,0,0,0,0,0
9174,0,0,0,0,0,0,3,0
9175,0,0,1,0,0,0,0,0
9176,0,1,0,1,0,0,10,0
9177,0,1,0,0,0,1,-1,0
9178,0,0,0,0,0,0,3,0
9179,0,0,0,1,0,0,5,1
9180,-1,1,0,0,0,1,4,0
9181,0,1,0,0,0,0,3,0
9182,0,1,0,1,0,0,7,0
9183,0,0,1,0,0,0,0,0
9184,0,1,0,0,0,0,4,0
